index,source,place,tags,rating_label,rating_google,review_label,review_count,type_category,keywords,location,formatted_address,region
329,https://www.tripadvisor.com/Attraction_Review-g608486-d12955921-Reviews-Syah_painting-Kerobokan_North_Kuta_Bali.html,Syah Painting,,High,4.2,Exceptional,2,Art Arts,,"{'lat': -8.677574, 'lng': 115.1645305}","Jl. Raya Kerobokan No.72A, Banjar Taman, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia","Kuta Utara, Badung"
330,https://www.tripadvisor.com/Attraction_Review-g2646686-d14000793-Reviews-SUNSRI_House_of_Jewelry-Sukawati_Gianyar_Regency_Bali.html,SUNSRI House of Jewelry,,High,4.9,Exceptional,28,Gift Shops,Wonderful tour in the,"{'lat': -8.6000316, 'lng': 115.2670539}","Jl. Raya Celuk, Celuk, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia","Sukawati, Gianyar"
331,https://www.tripadvisor.com/Attraction_Review-g608487-d15858219-Reviews-Mahadeva_Art_Gallery-Legian_Kuta_District_Bali.html,Mahadeva Art Gallery,,High,4.3,Exceptional,1,Art Arts,extraordinary selection of paintings and very good and we can learn to paint. very friendly artists and staff,"{'lat': -8.6996042, 'lng': 115.1695148}","8529+5Q5, Jln Legian, Legian, Kuta, Badung Regency, Bali 80361, Indonesia","Kuta, Badung"
332,https://www.tripadvisor.com/Attraction_Review-g297694-d13188477-Reviews-Legian_Art_Painting-Denpasar_Bali.html,Legian Art Painting,,High,4.6,Exceptional,1,Art Arts,,"{'lat': -8.7023779, 'lng': 115.1682894}","Gg. Abdi No.08, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia","Kuta, Badung"
333,https://www.tripadvisor.com/Attraction_Review-g303952-d19900616-Reviews-Batur_Geopark_Museum-Kintamani_Bangli_Bali.html,Batur Geopark Museum,,High,4.6,Exceptional,2,Park Parks Nature,"The museum is an imposing building with display galleries on various levels, external walkways and a unique location on...","{'lat': -8.2838549, 'lng': 115.3645483}","Penelokan Main Rd, South Batur, Kintamani, Bangli Regency, Bali 80652, Indonesia","Kintamani, Bangli"
334,https://www.tripadvisor.com/Attraction_Review-g1025508-d7043505-Reviews-Manusa_Yadnya_Museum-Mengwi_Bali.html,Manusa Yadnya Museum,,High,4.7,Exceptional,2,Museums Education,Well worth visit. Visit the temple next door . To save time and money stay in Ubud and see the even better  there...,"{'lat': -8.5433072, 'lng': 115.1712458}","Jl. Ayodya, Mengwi, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia","Mengwi, Badung"
335,https://www.tripadvisor.com/Attraction_Review-g12634008-d16935843-Reviews-Bulan_Ayu_Lukisan-Batubulan_Sukawati_Gianyar_Regency_Bali.html,Bulan Ayu Lukisan,,High,4.4,Exceptional,1,Art Arts,,"{'lat': -8.6263117, 'lng': 115.2578994}","Jl. Raya Batubulan No.98, Batubulan, Kec. Sukawati, Kabupaten Gianyar, Bali 80237, Indonesia","Sukawati, Gianyar"
336,https://www.tripadvisor.com/Attraction_Review-g1933359-d7887130-Reviews-Kuluk_Gallery-Kedewatan_Ubud_Gianyar_Regency_Bali.html,Kuluk Gallery,,High,4.9,Good,24,Gift Shops,"... wood furniture, stone and garden pieces, quality antique","{'lat': -8.4897894, 'lng': 115.2538174}","Jl. Raya Sanggingan, Kedewatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
337,https://www.tripadvisor.com/Attraction_Review-g297694-d7388120-Reviews-Galeri_tenun_ananda_balinese-Denpasar_Bali.html,Galeri tenun ananda balinese,,Low,0,Good,1,Museums,,"{'lat': -8.645922299999999, 'lng': 115.2440675}","Jl. Noja No.2, Kesiman Petilan, Kec. Denpasar Tim., Kota Denpasar, Bali 80229, Indonesia","Denpasar Timur, Denpasar"
338,https://www.tripadvisor.com/Attraction_Review-g469404-d11816489-Reviews-Reservoart_Galleries-Seminyak_Kuta_District_Bali.html,Reservoart Galleries,,High,5,Exceptional,4,Art Arts,,"{'lat': -8.690757099999999, 'lng': 115.1678678}","Jl. Raya Seminyak No.54-56, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia","Kuta, Badung"
339,https://www.tripadvisor.com/Attraction_Review-g297701-d3197971-Reviews-The_Pure_Land_Gallery_Himalaya_Bali-Ubud_Gianyar_Regency_Bali.html,The Pure Land Gallery - Himalaya Bali,,High,4.4,Exceptional,22,Gift Shops,"What a beautiful shop this is, we were very happy to find this place. High quality singing bowls and beautiful wall...","{'lat': -8.5102753, 'lng': 115.2645169}","Jl. Dewisita No.3, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
340,https://www.tripadvisor.com/Attraction_Review-g297697-d9696903-Reviews-Wake_Bali_Art_Market-Kuta_Kuta_District_Bali.html,Wake Bali Art Market,,Average,4.1,Good,98,Gift Shops,"Lovely workmanship by the artist and the ideal companion for the dog. We were happy, happy until Perth airport. Bio...","{'lat': -8.7268704, 'lng': 115.1699296}","Jl. Kartika Plaza No.9, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia","Kuta, Badung"
341,https://www.tripadvisor.com/Attraction_Review-g297694-d3445883-Reviews-Kartika_Chandra_Batik_Centre-Denpasar_Bali.html,Kartika-Chandra Batik Centre,,High,4.2,Exceptional,0,Art Arts,,"{'lat': -8.6469018, 'lng': 115.2548763}","Jl. Bypass Ngurah Rai No.72, Kesiman Kertalangu, Kec. Denpasar Tim., Kota Denpasar, Bali 80237, Indonesia","Denpasar Timur, Denpasar"
342,https://www.tripadvisor.com/Attraction_Review-g15239398-d16666092-Reviews-Museum_Bung_Karno-Dangin_Puri_Denpasar_Bali.html,Museum Bung Karno,,High,4.8,Exceptional,1,History Museums Education,"A visit may be interesting for a Dutchman with nostalgia, but the museum mainly serves the purpose of glorifying a...","{'lat': -8.6723875, 'lng': 115.2254057}","Jl. Raya Puputan No.80, Dangin Puri Klod, Kec. Denpasar Tim., Kota Denpasar, Bali 80234, Indonesia","Denpasar Timur, Denpasar"
343,https://www.tripadvisor.com/Attraction_Review-g297695-d23300549-Reviews-Bali_Doll_House-Gianyar_Gianyar_Regency_Bali.html,Bali Doll House,,High,4.5,Exceptional,0,Museums,,"{'lat': -8.634414399999999, 'lng': 115.2897238}","Jl. Prof. Dr. Ida Bagus Mantra No.99, Ketewel, Kec. Sukawati, Kabupaten Gianyar, Bali, Indonesia","Sukawati, Gianyar"
344,https://www.tripadvisor.com/Attraction_Review-g3185061-d13817965-Reviews-Siadja_Gallery-Mas_Ubud_Gianyar_Regency_Bali.html,Siadja Gallery,,High,4.6,Good,0,Art Arts,,"{'lat': -8.546736300000001, 'lng': 115.2725318}","Jl. Raya Mas, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
345,https://www.tripadvisor.com/Attraction_Review-g3187067-d3317087-Reviews-Sanggar_Bona_Alit_Art_Space-Blahbatuh_Gianyar_Regency_Bali.html,Sanggar Bona Alit Art Space,,High,4.8,Exceptional,0,Art Arts,,"{'lat': -8.5620404, 'lng': 115.3176868}","Bona, Blahbatuh, Gianyar Regency, Bali 80581, Indonesia","Gianyar, Gianyar"
346,https://www.tripadvisor.com/Attraction_Review-g297701-d7047709-Reviews-Ratna_Wartha_Museum-Ubud_Gianyar_Regency_Bali.html,Ratna Wartha Museum,,High,4.3,Exceptional,0,Museums Education,,"{'lat': -8.5052035, 'lng': 115.2602709}","F7V6+W46, Jl. Raya Ubud, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
347,https://www.tripadvisor.com/Attraction_Review-g608482-d7043153-Reviews-Ancient_Human_Museum_in_Gilimanuk-Jembrana_Bali.html,Ancient Human Museum in Gilimanuk,,High,4.4,Exceptional,1,History Museums Education,,"{'lat': -8.167652499999999, 'lng': 114.4406695}","Jl. Rajawali, Gilimanuk, Kec. Melaya, Kabupaten Jembrana, Bali 82252, Indonesia","Melaya, Jembrana"
348,https://www.tripadvisor.com/Attraction_Review-g5323528-d25076100-Reviews-Wild_Selfie_Bali-Pererenan_Canggu_North_Kuta_Bali.html,Wild Selfie Bali,,High,5,Exceptional,0,Arts Art Museums,,"{'lat': -8.649725799999999, 'lng': 115.1250852}","Jl. Munduk Tengah, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia","Mengwi, Badung"
349,https://www.tripadvisor.com/Attraction_Review-g13356179-d23916491-Reviews-ReservoArt_Bali_Art_Gallery_Concept_Store-Kerobokan_Kelod_North_Kuta_Bali.html,ReservoArt Bali Art Gallery  Concept Store,,High,5,Good,0,Art Arts,,"{'lat': -8.682288, 'lng': 115.154733}","Jl. Kayu Jati No.12, Seminyak, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia","Kuta Utara, Badung"
350,https://www.tripadvisor.com/Attraction_Review-g297694-d12182000-Reviews-Balitop_Gallery-Denpasar_Bali.html,Balitop Gallery,,High,4.9,Exceptional,0,Art Arts,,"{'lat': -8.648780499999999, 'lng': 115.21462}","Jl. Kunti No.3, Dangin Puri Kauh, Kec. Denpasar Utara, Kota Denpasar, Bali 80231, Indonesia","Denpasar Utara, Denpasar"
351,https://www.tripadvisor.com/Attraction_Review-g1025505-d20870258-Reviews-Ubud_Artist-Tampaksiring_Gianyar_Regency_Bali.html,Ubud Artist,,Average,4.1,Good,0,Art Arts,,"{'lat': -8.5207122, 'lng': 115.26856}","Jl. Peliatan I No.46, Peliatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
352,https://www.tripadvisor.com/Attraction_Review-g297701-d25262847-Reviews-Best_Tattoo_Ubud-Ubud_Gianyar_Regency_Bali.html,Best Tattoo Ubud,,High,5,Exceptional,0,Art Arts,,"{'lat': -8.490487, 'lng': 115.2535151}","Jl. Raya Sanggingan, Kedewatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
353,https://www.tripadvisor.com/Attraction_Review-g1025505-d12812854-Reviews-Museum_of_Art_Jero_Bang_Pinatih-Tampaksiring_Gianyar_Regency_Bali.html,Museum of Art Jero Bang Pinatih,,Low,1,Good,0,Museums,,"{'lat': -8.4169279, 'lng': 115.3182902}","Jl. Tampaksiring, Manukaya, Kec. Tampaksiring, Kabupaten Gianyar, Bali 80552, Indonesia","Tampaksiring, Gianyar"
354,https://www.tripadvisor.com/Attraction_Review-g4006903-d24992229-Reviews-Gallerycookery_Mermaid-Bukti_Kubutambahan_Buleleng_Regency_Bali.html,Gallerycookery Mermaid,,Low,0,Good,0,Arts Art Museums,,"{'lat': -8.0841201, 'lng': 115.2292307}","Jl. Mertasari, Bukti, Kec. Kubutambahan, Kabupaten Buleleng, Bali 81151, Indonesia","Kubutambahan, Buleleng"
355,https://www.tripadvisor.com/Attraction_Review-g2646686-d8650379-Reviews-Krisna_Yuna_Gallery-Sukawati_Gianyar_Regency_Bali.html,Krisna Yuna Gallery,,High,4.6,Exceptional,15,Art Arts,"So many collection of sterling silver jewelry, good ambience ,truly Balinese atmosphere , and good service...","{'lat': -8.5921763, 'lng': 115.2664211}","Jl. Raya Singapadu Banjar Apuan, Singapadu, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia","Sukawati, Gianyar"
356,https://www.tripadvisor.com/Attraction_Review-g297701-d25439498-Reviews-Handep_Flagship_Store-Ubud_Gianyar_Regency_Bali.html,Handep Flagship Store,,High,5,Good,0,Art Arts,,"{'lat': -8.513845, 'lng': 115.2605567}","Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
357,https://www.tripadvisor.com/Attraction_Review-g297694-d25093487-Reviews-Bali_Batik_Class-Denpasar_Bali.html,Bali Batik Class,,High,5,Exceptional,0,Art Arts,,"{'lat': -8.4841984, 'lng': 115.2667042}","Jl. Sri Wedari No.61, Tegallantang, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
358,https://www.tripadvisor.com/Attraction_Review-g2646686-d23823820-Reviews-Semara_Dharma_Silver-Sukawati_Gianyar_Regency_Bali.html,Semara Dharma Silver,,High,4.4,Exceptional,0,Art Arts,,"{'lat': -8.6004861, 'lng': 115.2652344}","Jl. Raya Celuk No.46, Celuk, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia","Sukawati, Gianyar"
359,https://www.tripadvisor.com/Attraction_Review-g3185061-d15850471-Reviews-Wahana_Seni_Bali-Mas_Ubud_Gianyar_Regency_Bali.html,Wahana Seni Bali,,High,4.5,Exceptional,0,Museums,"unique place for having fun with a lot of selfie spot, trick-art museum, decoration indoor/outdoor for your F&B and selfie moment. modern art museum ; 3D/2D panting, Upside down room, Decorative Trick Art, Scary Room, and unique decorative Outdoor","{'lat': -8.558647299999999, 'lng': 115.2725904}","Jl. Raya Mas No.26, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
360,https://www.tripadvisor.com/Attraction_Review-g608486-d23863265-Reviews-Kraya_Ruang_Karya_Swadiri-Kerobokan_North_Kuta_Bali.html,Kraya - Ruang Karya Swadiri,,High,5,Exceptional,0,Art Arts,,"{'lat': -8.642784899999999, 'lng': 115.1725757}","Jl. Raya Kerobokan No.Depan, Banjar Jambe, Kerobokan, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia","Kuta Utara, Badung"
361,https://www.tripadvisor.com/Attraction_Review-g608497-d25093871-Reviews-Mk2class-Tegalalang_Gianyar_Regency_Bali.html,Mk2class,,High,5,Exceptional,0,Art Arts,,"{'lat': -8.399363899999999, 'lng': 115.2854843}","Taro, Tegallalang, Gianyar Regency, Bali, Indonesia","Tegallalang, Gianyar"
362,https://www.tripadvisor.com/Attraction_Review-g3198469-d15197447-Reviews-Werochana_Wood_Carving-Kemenuh_Sukawati_Gianyar_Regency_Bali.html,Werochana Wood Carving,,High,4.4,Exceptional,5,Gift Shops,This is one of many woodworking art galleries the provide Exquisite hand carved sculptures. There are so many on...,"{'lat': -8.5467826, 'lng': 115.2809639}","F73J+79P, Jl. Ir. Sutami, Kemenuh, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia","Sukawati, Gianyar"
363,https://www.tripadvisor.com/Attraction_Review-g608497-d25269262-Reviews-Bagussilverclass-Tegalalang_Gianyar_Regency_Bali.html,Bagussilverclass,,High,5,Exceptional,0,Art Arts,,"{'lat': -8.3789417, 'lng': 115.2808097}","J7CJ+C8F, Taro, Tegallalang, Gianyar Regency, Bali 80561, Indonesia","Tegallalang, Gianyar"
364,https://www.tripadvisor.com/Attraction_Review-g297695-d25562417-Reviews-Tuhu_Batu_Songket-Gianyar_Gianyar_Regency_Bali.html,Tuhu Batu Songket,,High,4.3,Exceptional,0,Art Arts,,"{'lat': -8.585674899999999, 'lng': 115.2776244}","Batuan, Sukawati, Gianyar Regency, Bali 80582, Indonesia","Sukawati, Gianyar"
365,https://www.tripadvisor.com/Attraction_Review-g297697-d25511770-Reviews-Gday_Ink_Legian-Kuta_Kuta_District_Bali.html,Gday Ink Legian,,High,5,Exceptional,0,Art Arts,,"{'lat': -8.7025611, 'lng': 115.1671116}","Jl. Padma Utara, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia","Kuta, Badung"
366,https://www.tripadvisor.com/Attraction_Review-g13356179-d19625792-Reviews-BIASA_Cube-Kerobokan_Kelod_North_Kuta_Bali.html,BIASA Cube,,High,4.7,Exceptional,4,Gift Shops,besides cool clothes collection this place is very interesting because there is an art exhibition place...,"{'lat': -8.669364900000001, 'lng': 115.1646764}","Jl. Raya Kerobokan No.51X, Kerobokan, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia","Kuta Utara, Badung"
367,https://www.tripadvisor.com/Attraction_Review-g608497-d24904924-Reviews-Puhan_Art_Craft_Art_Class_In_Ubud-Tegalalang_Gianyar_Regency_Bali.html,Puhan Art  Craft - Art Class In Ubud,,High,5,Exceptional,3,Gift Shops,Spending holidays with some art activities? Why not? Joining art class with Puhan Art  Craft was so fun! Puhan is a...,"{'lat': -8.4790213, 'lng': 115.2795479}","Jl. Raya Kendran, Jl. Raya Banjar Gentong Gang Jepun, Tegallalang, Kec. Tegallalang, Kabupaten Gianyar, Bali 80561, Indonesia","Tegallalang, Gianyar"
368,https://www.tripadvisor.com/Attraction_Review-g297701-d12996952-Reviews-Sila_Galeri-Ubud_Gianyar_Regency_Bali.html,Sila Galeri,,High,5,Exceptional,2,Gift Shops,"Exquisite hand crafted art, utensils and souvenirs! Bought a couple of lovely items to remember our tour!","{'lat': -8.5617324, 'lng': 115.2692071}","Jalan Raya, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
369,https://www.tripadvisor.com/Attraction_Review-g469404-d21312179-Reviews-Naka_Contemporary_Art-Seminyak_Kuta_District_Bali.html,Naka Contemporary Art,,High,4.4,Good,1,Art Gift Shops,"As we are currently unable to get to Bali to have anything painted, I sent a request to Naka , they responded in hours...","{'lat': -8.6885902, 'lng': 115.1676828}","Jl. Kunti No. 6 Seminyak Kuta Badung Bali, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia","Kuta, Badung"
370,https://www.tripadvisor.com/Attraction_Review-g297700-d21340645-Reviews-Agus_Art_Shop_Sanur-Sanur_Denpasar_Bali.html,"Agus Art Shop, Sanur",,High,4.5,Good,1,Gift Shops,"(made to order) For example, give him a photo and he can make a nice and exact painting of it. The paintings are of...","{'lat': -8.685865999999999, 'lng': 115.2633259}","8777+J8G, Jl. Segara Ayu, Sanur, Denpasar Selatan, Kota Denpasar, Bali 80228, Indonesia","Denpasar Selatan, Denpasar"
371,https://www.tripadvisor.com/Attraction_Review-g3198489-d3470658-Reviews-Puri_Agung_Karangasem-Subagan_Karangasem_Bali.html,Puri Agung Karangasem,,High,4.5,Exceptional,57,Religious,Amazing historical,"{'lat': -8.4436679, 'lng': 115.6160339}","Jl. Sultan Agung, Karangasem, Kec. Karangasem, Kabupaten Karangasem, Bali 80811, Indonesia","Karangasem, Karangasem"
372,https://www.tripadvisor.com/Attraction_Review-g608497-d24904924-Reviews-Puhan_Art_Craft_Art_Class_In_Ubud-Tegalalang_Gianyar_Regency_Bali.html,Puhan Art  Craft - Art Class In Ubud,,High,5,Good,3,Gift Shops,Spending holidays with some art activities? Why not? Joining art class with Puhan Art  Craft was so fun! Puhan is a...,"{'lat': -8.4790213, 'lng': 115.2795479}","Jl. Raya Kendran, Jl. Raya Banjar Gentong Gang Jepun, Tegallalang, Kec. Tegallalang, Kabupaten Gianyar, Bali 80561, Indonesia","Tegallalang, Gianyar"
373,https://www.tripadvisor.com/Attraction_Review-g297701-d12996952-Reviews-Sila_Galeri-Ubud_Gianyar_Regency_Bali.html,Sila Galeri,,High,5,Exceptional,2,Gift Shops,"Exquisite hand crafted art, utensils and souvenirs! Bought a couple of lovely items to remember our tour!","{'lat': -8.5617324, 'lng': 115.2692071}","Jalan Raya, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","Ubud, Gianyar"
374,https://www.tripadvisor.com/Attraction_Review-g297700-d21340645-Reviews-Agus_Art_Shop_Sanur-Sanur_Denpasar_Bali.html,"Agus Art Shop, Sanur",,High,4.5,Exceptional,1,Gift Shops,"(made to order) For example, give him a photo and he can make a nice and exact painting of it. The paintings are of...","{'lat': -8.685865999999999, 'lng': 115.2633259}","8777+J8G, Jl. Segara Ayu, Sanur, Denpasar Selatan, Kota Denpasar, Bali 80228, Indonesia","Denpasar Selatan, Denpasar"
375,https://www.tripadvisor.com/Attraction_Review-g297698-d4469771-Reviews-Geger_Beach_Nusa_Dua_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html,Geger Beach Nusa Dua Bali,,High,4.7,Good,1252,Beaches Surfing,Clean white sand and,"{'lat': -8.8154871, 'lng': 115.2262344}","56MG+RFQ, Benoa, South Kuta, Badung Regency, Bali, Indonesia","Kuta, Badung"
376,https://www.tripadvisor.com/Attraction_Review-g297697-d3608315-Reviews-Balangan_Beach-Kuta_Kuta_District_Bali.html,Balangan Beach,,High,4.6,Exceptional,1221,Beaches Surfing,Balangan beach is located on the southern of the Bali island. This beach is just 25 minutes from Denpasar Airport or 5...,"{'lat': -8.792047799999999, 'lng': 115.1234172}","Balangan Beach, South Kuta, Badung Regency, Bali, Indonesia","Kuta, Badung"
377,https://www.tripadvisor.com/Attraction_Review-g297699-d805528-Reviews-Banjar_Hot_Springs-Singaraja_Buleleng_District_Buleleng_Regency_Bali.html,Banjar Hot Springs,,High,4.3,Exceptional,1066,Hot Springs  Geysers,"The surroundings, i.e. the view from the hot","{'lat': -8.2105325, 'lng': 114.9670474}","Jalan Banjar, Banjar, Kec. Banjar, Kabupaten Buleleng, Bali 81152, Indonesia","Banjar, Buleleng"
378,https://www.tripadvisor.com/Attraction_Review-g297697-d10636200-Reviews-Bali_Sea_Turtle_Society_BSTS-Kuta_Kuta_District_Bali.html,Bali Sea Turtle Society,,High,4.5,Exceptional,540,Nature Wildlife Areas,The staff were informative about the conservation and how they help the species on,"{'lat': -8.7232678, 'lng': 115.1698051}","75G9+MWV, Jl. Pantai Kuta, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia","Kuta, Badung"
379,https://www.tripadvisor.com/Attraction_Review-g297699-d626130-Reviews-Gitgit_Waterfall-Singaraja_Buleleng_District_Buleleng_Regency_Bali.html,Gitgit Waterfall,,High,4.3,Exceptional,1341,Waterfalls POI Nature,The walk through the,"{'lat': -8.1878251, 'lng': 115.1364745}","Jl. Raya Bedugul - Singaraja, Gitgit, Kec. Sukasada, Kabupaten Buleleng, Bali 81161, Indonesia","Sukasada, Buleleng"
380,https://www.tripadvisor.com/Attraction_Review-g303952-d379138-Reviews-Lake_Batur_Danau_Batur-Kintamani_Bangli_Bali.html,Lake Batur (Danau Batur),,High,4.6,Exceptional,655,Bodies of Water  Mountains,"Beautiful! Really happy to visit this place, the weather was nice too. From this spot (see photo) you can see the lake...","{'lat': -8.258816, 'lng': 115.408195}","Danau Batur, Songan B, Kintamani, Bangli Regency, Bali, Indonesia","Kintamani, Bangli"
381,https://www.tripadvisor.com/Attraction_Review-g2538506-d10161841-Reviews-Pasih_Uug_Beach-Nusa_Penida_Bali.html,Pasih Uug Beach,,High,4.8,Good,515,Beaches Surfing,Traffic is VERY slow due to narrow,"{'lat': -8.7324455, 'lng': 115.4508533}","JL Pasih Uug, Banjar Sompang, Kec. Nusa Penida, Kabupaten Klungkung, Bali 80771, Indonesia","Nusa Penida, Klungkung"
382,https://www.tripadvisor.com/Attraction_Review-g1380108-d3215160-Reviews-Bingin_Beach-Pecatu_Bukit_Peninsula_Bali.html,Bingin Beach,,High,4.5,Exceptional,748,Beaches Surfing,... here again and again because here you could to healing your self with the,"{'lat': -8.8056919, 'lng': 115.1130376}","Bingin Beach, Bali, Indonesia","Kuta Selatan, Badung"
383,https://www.tripadvisor.com/Attraction_Review-g3400859-d9705661-Reviews-Tukad_Cepung_Waterfall-Tembuku_Bali.html,Tukad Cepung Waterfall,,High,4.6,Good,324,Waterfalls POI Nature,"This was one of beautiful waterfall than i ever been, it is waterfall located inside of the cave like in","{'lat': -8.4410173, 'lng': 115.3868079}","Central parkir waterfall tukad cepung, Jl. Tembuku, Tembuku, Kec. Tembuku, Kabupaten Bangli, Bali 80671, Indonesia","Tembuku, Bangli"
384,https://www.tripadvisor.com/Attraction_Review-g12288293-d9757743-Reviews-Banyumala_Twin_Waterfalls-Wanagiri_Sukasada_Buleleng_Regency_Bali.html,Banyumala Twin Waterfalls,,High,4.8,Exceptional,242,Waterfalls POI Nature,A slight walk from parking with an incredible view of waterfall right in the middle of,"{'lat': -8.217187299999999, 'lng': 115.1016811}","Q4M2+4MF, Wanagiri, Sukasada, Buleleng Regency, Bali 81161, Indonesia","Sukasada, Buleleng"
385,https://www.tripadvisor.com/Attraction_Review-g19140131-d8866501-Reviews-Beji_Guwang_Hidden_Canyon-Guwang_Sukawati_Gianyar_Regency_Bali.html,Beji Guwang Hidden Canyon,,High,4.5,Exceptional,336,Canyons,"... - mixture of walking, scrambling, swimming, diving in deep pools and enjoying the gorgeous (pun intended)","{'lat': -8.609915299999999, 'lng': 115.2894286}","97QQ+XMM, Banjar Wangbung, Jl. Sahadewa, Guwang, Kec. Sukawati, Kabupaten Gianyar, Bali 80582, Indonesia","Sukawati, Gianyar"
386,https://www.tripadvisor.com/Attraction_Review-g608478-d6515924-Reviews-Jemeluk_Beach-Amed_Abang_Karangasem_Bali.html,Jemeluk Beach,,High,4.4,Good,1007,Beaches Surfing,"As a snorkeller, it is so easy to swim the short distance to any of","{'lat': -8.3381438, 'lng': 115.660296}","Pantai Jemeluk, Amed St, Bunutan, Abang, Karangasem Regency, Bali 80852, Indonesia","Abang, Karangasem"
387,https://www.tripadvisor.com/Attraction_Review-g608496-d6951991-Reviews-Lake_Beratan-Tabanan_Bali.html,Lake Beratan,,High,4.7,Exceptional,853,Bodies of Water,"On the way to this there are nice view from top of the mountain. This lake is truly heaven on earth, the panoramic...","{'lat': -8.2720396, 'lng': 115.1740942}","Danau Beratan, Baturiti, Tabanan Regency, Bali, Indonesia","Baturiti, Tabanan"
388,https://www.tripadvisor.com/Attraction_Review-g311298-d1997872-Reviews-Canggu_Beach-Canggu_North_Kuta_Bali.html,Canggu Beach,,High,4.4,Good,972,Beach Beaches Surfing,"saw many surfers bring their board to surf here,i passed by bean bags for","{'lat': -8.6609933, 'lng': 115.1321265}","Canggu Beach, Canggu, Kuta Utara, Badung Regency, Bali, Indonesia","Kuta Utara, Badung"
389,https://www.tripadvisor.com/Attraction_Review-g2538506-d7047720-Reviews-Atuh_Beach-Nusa_Penida_Bali.html,Atuh Beach,,High,4.7,Exceptional,352,Beach Beaches,Adults area with amazing,"{'lat': -8.7734116, 'lng': 115.6218187}","Atuh Beach, Pejukutan, Nusa Penida, Klungkung Regency, Bali 80771, Indonesia","Nusa Penida, Klungkung"
390,https://www.tripadvisor.com/Attraction_Review-g608496-d592165-Reviews-Bali_Butterfly_Park-Tabanan_Bali.html,Bali Butterfly Park,,High,4.3,Exceptional,666,Park Parks Nature,Then you can walk through the gardens amongst the various,"{'lat': -8.4796014, 'lng': 115.1348136}","Br.Sandan Lebah, Jl. Batukaru, Sedandan, Kec. Penebel, Kabupaten Tabanan, Bali 82181, Indonesia","Penebel, Tabanan"
391,https://www.tripadvisor.com/Attraction_Review-g297697-d6706028-Reviews-Dreamland_Beach-Kuta_Kuta_District_Bali.html,Dreamland Beach,,High,4.5,Good,1283,Beach Beaches,The beach is good for surfing. But people especially children need to be careful of the rocks brought up by the waves...,"{'lat': -8.7992774, 'lng': 115.1177233}","Dreamland Beach, Bali, Indonesia","Kuta, Badung"
392,https://www.tripadvisor.com/Attraction_Review-g14121454-d8394554-Reviews-Aling_Aling_Waterfall-Sambangan_Sukasada_Buleleng_Regency_Bali.html,Aling-Aling Waterfall,,High,4.6,Exceptional,331,Waterfalls POI Nature,Beautiful waterfalls and great cliff jumping and natural,"{'lat': -8.1725126, 'lng': 115.1045654}","Jl. Raya Desa Sambangan, Sambangan, Kec. Sukasada, Kabupaten Buleleng, Bali 81161, Indonesia","Sukasada, Buleleng"
